,Energy [eV]
4924,4924.5432
4925,4925.5433
4926,4926.5434
4927,4927.5435
4928,4928.5436
4929,4929.5437
4930,4930.5437
4931,4931.5438
4932,4932.5439
4933,4933.544
4934,4934.5441
4935,4935.5442
4936,4936.5443
4937,4937.5444
4938,4938.5445
4939,4939.5446
4940,4940.5446
4941,4941.5447
4942,4942.5448
4943,4943.5449
4944,4944.545
4945,4945.5451
4946,4946.5452
4947,4947.5453
4948,4948.5454
4949,4949.5455
4950,4950.5455
4951,4951.5456
4952,4952.5457
4953,4953.5458
4954,4954.5459
4955,4955.546
4956,4956.5461
4957,4957.5462
4958,4958.5463
4959,4959.5464
4960,4960.5464
4961,4961.5465
4962,4962.5466
4963,4963.5467
4964,4964.5468
4965,4965.5469
4966,4966.547
4967,4967.5471
4968,4968.5472
4969,4969.5473
4970,4970.5473
4971,4971.5474
4972,4972.5475
4973,4973.5476
4974,4974.5477
4975,4975.5478
4976,4976.5479
4977,4977.548
4978,4978.5481
4979,4979.5482
4980,4980.5482
4981,4981.5483
4982,4982.5484
4983,4983.5485
4984,4984.5486
4985,4985.5487
4986,4986.5488
4987,4987.5489
4988,4988.549
4989,4989.5491
4990,4990.5491
4991,4991.5492
4992,4992.5493
4993,4993.5494
4994,4994.5495
4995,4995.5496
4996,4996.5497
4997,4997.5498
4998,4998.5499
4999,4999.55
5000,5000.55
5001,5001.5501
5002,5002.5502
5003,5003.5503
5004,5004.5504
5005,5005.5505
5006,5006.5506
5007,5007.5507
5008,5008.5508
5009,5009.5509
5010,5010.5509
5011,5011.551
5012,5012.5511
5013,5013.5512
5014,5014.5513
5015,5015.5514
5016,5016.5515
5017,5017.5516
5018,5018.5517
5019,5019.5518
5020,5020.5518
5021,5021.5519
5022,5022.552
5023,5023.5521
5024,5024.5522
5025,5025.5523
5026,5026.5524
5027,5027.5525
5028,5028.5526
5029,5029.5527
5030,5030.5527
5031,5031.5528
5032,5032.5529
5033,5033.553
5034,5034.5531
5035,5035.5532
5036,5036.5533
5037,5037.5534
5038,5038.5535
5039,5039.5536
5040,5040.5536
5041,5041.5537
5042,5042.5538
5043,5043.5539
5044,5044.554
5045,5045.5541
5046,5046.5542
5047,5047.5543
5048,5048.5544
5049,5049.5545
5050,5050.5545
5051,5051.5546
5052,5052.5547
5053,5053.5548
5054,5054.5549
5055,5055.555
5056,5056.5551
5057,5057.5552
5058,5058.5553
5059,5059.5554
5060,5060.5554
5061,5061.5555
5062,5062.5556
5063,5063.5557
5064,5064.5558
5065,5065.5559
5066,5066.556
5067,5067.5561
5068,5068.5562
5069,5069.5563
5070,5070.5563
5071,5071.5564
5072,5072.5565
5073,5073.5566
5074,5074.5567
5075,5075.5568
5076,5076.5569
5077,5077.557
5078,5078.5571
5079,5079.5572
5080,5080.5572
5081,5081.5573
5082,5082.5574
5083,5083.5575
5084,5084.5576
5085,5085.5577
5086,5086.5578
5087,5087.5579
5088,5088.558
5089,5089.5581
5090,5090.5581
5091,5091.5582
5092,5092.5583
5093,5093.5584
5094,5094.5585
5095,5095.5586
5096,5096.5587
5097,5097.5588
5098,5098.5589
5099,5099.559
5100,5100.559
5101,5101.5591
5102,5102.5592
5103,5103.5593
5104,5104.5594
5105,5105.5595
5106,5106.5596
5107,5107.5597
5108,5108.5598
5109,5109.5599
5110,5110.5599
5111,5111.56
5112,5112.5601
5113,5113.5602
5114,5114.5603
5115,5115.5604
5116,5116.5605
5117,5117.5606
5118,5118.5607
5119,5119.5608
5120,5120.5608
5121,5121.5609
5122,5122.561
5123,5123.5611
5124,5124.5612
5125,5125.5613
5126,5126.5614
5127,5127.5615
5128,5128.5616
5129,5129.5617
5130,5130.5617
5131,5131.5618
5132,5132.5619
5133,5133.562
5134,5134.5621
5135,5135.5622
5136,5136.5623
5137,5137.5624
5138,5138.5625
5139,5139.5626
5140,5140.5626
5141,5141.5627
5142,5142.5628
5143,5143.5629
5144,5144.563
5145,5145.5631
5146,5146.5632
5147,5147.5633
5148,5148.5634
5149,5149.5635
5150,5150.5635
5151,5151.5636
5152,5152.5637
5153,5153.5638
5154,5154.5639
5155,5155.564
5156,5156.5641
5157,5157.5642
5158,5158.5643
5159,5159.5644
5160,5160.5644
5161,5161.5645
5162,5162.5646
5163,5163.5647
5164,5164.5648
5165,5165.5649
5166,5166.565
5167,5167.5651
5168,5168.5652
5169,5169.5653
5170,5170.5653
5171,5171.5654
5172,5172.5655
5173,5173.5656
5174,5174.5657
5175,5175.5658
5176,5176.5659
5177,5177.566
5178,5178.5661
5179,5179.5662
5180,5180.5662
5181,5181.5663
5182,5182.5664
5183,5183.5665
5184,5184.5666
5185,5185.5667
5186,5186.5668
5187,5187.5669
5188,5188.567
5189,5189.5671
5190,5190.5671
5191,5191.5672
5192,5192.5673
5193,5193.5674
5194,5194.5675
5195,5195.5676
5196,5196.5677
5197,5197.5678
5198,5198.5679
5199,5199.568
5200,5200.568
5201,5201.5681
5202,5202.5682
5203,5203.5683
5204,5204.5684
5205,5205.5685
5206,5206.5686
5207,5207.5687
5208,5208.5688
5209,5209.5689
5210,5210.5689
5211,5211.569
5212,5212.5691
5213,5213.5692
5214,5214.5693
5215,5215.5694
5216,5216.5695
5217,5217.5696
5218,5218.5697
5219,5219.5698
5220,5220.5698
5221,5221.5699
5222,5222.57
5223,5223.5701
5224,5224.5702
5225,5225.5703
5226,5226.5704
5227,5227.5705
5228,5228.5706
5229,5229.5707
5230,5230.5707
5231,5231.5708
5232,5232.5709
5233,5233.571
5234,5234.5711
5235,5235.5712
5236,5236.5713
5237,5237.5714
5238,5238.5715
5239,5239.5716
5240,5240.5716
5241,5241.5717
5242,5242.5718
5243,5243.5719
5244,5244.572
5245,5245.5721
5246,5246.5722
5247,5247.5723
5248,5248.5724
5249,5249.5725
5250,5250.5725
5251,5251.5726
5252,5252.5727
5253,5253.5728
5254,5254.5729
5255,5255.573
5256,5256.5731
5257,5257.5732
5258,5258.5733
5259,5259.5734
5260,5260.5734
5261,5261.5735
5262,5262.5736
5263,5263.5737
5264,5264.5738
5265,5265.5739
5266,5266.574
5267,5267.5741
5268,5268.5742
5269,5269.5743
5270,5270.5743
5271,5271.5744
5272,5272.5745
5273,5273.5746
5274,5274.5747
5275,5275.5748
5276,5276.5749
5277,5277.575
5278,5278.5751
5279,5279.5752
5280,5280.5752
5281,5281.5753
5282,5282.5754
5283,5283.5755
5284,5284.5756
5285,5285.5757
5286,5286.5758
5287,5287.5759
5288,5288.576
5289,5289.5761
5290,5290.5761
5291,5291.5762
5292,5292.5763
5293,5293.5764
5294,5294.5765
5295,5295.5766
5296,5296.5767
5297,5297.5768
5298,5298.5769
5299,5299.577
5300,5300.577
5301,5301.5771
5302,5302.5772
5303,5303.5773
5304,5304.5774
5305,5305.5775
5306,5306.5776
5307,5307.5777
5308,5308.5778
5309,5309.5779
5310,5310.5779
5311,5311.578
5312,5312.5781
5313,5313.5782
5314,5314.5783
5315,5315.5784
5316,5316.5785
5317,5317.5786
5318,5318.5787
5319,5319.5788
5320,5320.5788
5321,5321.5789
5322,5322.579
5323,5323.5791
5324,5324.5792
5325,5325.5793
5326,5326.5794
5327,5327.5795
5328,5328.5796
5329,5329.5797
5330,5330.5797
5331,5331.5798
5332,5332.5799
5333,5333.58
5334,5334.5801
5335,5335.5802
5336,5336.5803
5337,5337.5804
5338,5338.5805
5339,5339.5806
5340,5340.5806
5341,5341.5807
5342,5342.5808
5343,5343.5809
5344,5344.581
5345,5345.5811
5346,5346.5812
5347,5347.5813
5348,5348.5814
5349,5349.5815
5350,5350.5815
5351,5351.5816
5352,5352.5817
5353,5353.5818
5354,5354.5819
5355,5355.582
5356,5356.5821
5357,5357.5822
5358,5358.5823
5359,5359.5824
5360,5360.5824
5361,5361.5825
5362,5362.5826
5363,5363.5827
5364,5364.5828
5365,5365.5829
5366,5366.583
5367,5367.5831
5368,5368.5832
5369,5369.5833
5370,5370.5833
5371,5371.5834
5372,5372.5835
5373,5373.5836
5374,5374.5837
5375,5375.5838
5376,5376.5839
5377,5377.584
5378,5378.5841
5379,5379.5842
5380,5380.5842
5381,5381.5843
5382,5382.5844
5383,5383.5845
5384,5384.5846
5385,5385.5847
5386,5386.5848
5387,5387.5849
5388,5388.585
5389,5389.5851
5390,5390.5851
5391,5391.5852
5392,5392.5853
5393,5393.5854
5394,5394.5855
5395,5395.5856
5396,5396.5857
5397,5397.5858
5398,5398.5859
5399,5399.586
5400,5400.586
5401,5401.5861
5402,5402.5862
5403,5403.5863
5404,5404.5864
5405,5405.5865
5406,5406.5866
5407,5407.5867
5408,5408.5868
5409,5409.5869
5410,5410.5869
5411,5411.587
5412,5412.5871
5413,5413.5872
5414,5414.5873
5415,5415.5874
5416,5416.5875
5417,5417.5876
5418,5418.5877
5419,5419.5878
5420,5420.5878
5421,5421.5879
5422,5422.588
5423,5423.5881
5424,5424.5882
5425,5425.5883
5426,5426.5884
5427,5427.5885
5428,5428.5886
5429,5429.5887
5430,5430.5887
5431,5431.5888
5432,5432.5889
5433,5433.589
5434,5434.5891
5435,5435.5892
5436,5436.5893
5437,5437.5894
5438,5438.5895
5439,5439.5896
5440,5440.5896
5441,5441.5897
5442,5442.5898
5443,5443.5899
5444,5444.59
5445,5445.5901
5446,5446.5902
5447,5447.5903
5448,5448.5904
5449,5449.5905
5450,5450.5905
5451,5451.5906
5452,5452.5907
5453,5453.5908
5454,5454.5909
5455,5455.591
5456,5456.5911
5457,5457.5912
5458,5458.5913
5459,5459.5914
5460,5460.5914
5461,5461.5915
5462,5462.5916
5463,5463.5917
5464,5464.5918
5465,5465.5919
5466,5466.592
5467,5467.5921
5468,5468.5922
5469,5469.5923
5470,5470.5923
5471,5471.5924
5472,5472.5925
5473,5473.5926
5474,5474.5927
5475,5475.5928
5476,5476.5929
5477,5477.593
5478,5478.5931
5479,5479.5932
5480,5480.5932
5481,5481.5933
5482,5482.5934
5483,5483.5935
5484,5484.5936
5485,5485.5937
5486,5486.5938
5487,5487.5939
5488,5488.594
5489,5489.5941
5490,5490.5941
5491,5491.5942
5492,5492.5943
5493,5493.5944
5494,5494.5945
5495,5495.5946
5496,5496.5947
5497,5497.5948
5498,5498.5949
5499,5499.595
5500,5500.595
5501,5501.5951
5502,5502.5952
5503,5503.5953
5504,5504.5954
5505,5505.5955
5506,5506.5956
5507,5507.5957
5508,5508.5958
5509,5509.5959
5510,5510.5959
5511,5511.596
5512,5512.5961
5513,5513.5962
5514,5514.5963
5515,5515.5964
5516,5516.5965
5517,5517.5966
5518,5518.5967
5519,5519.5968
5520,5520.5968
5521,5521.5969
5522,5522.597
5523,5523.5971
5524,5524.5972
5525,5525.5973
5526,5526.5974
5527,5527.5975
5528,5528.5976
5529,5529.5977
5530,5530.5977
5531,5531.5978
5532,5532.5979
5533,5533.598
5534,5534.5981
5535,5535.5982
5536,5536.5983
5537,5537.5984
5538,5538.5985
5539,5539.5986
5540,5540.5986
5541,5541.5987
5542,5542.5988
5543,5543.5989
5544,5544.599
5545,5545.5991
5546,5546.5992
5547,5547.5993
5548,5548.5994
5549,5549.5995
5550,5550.5995
5551,5551.5996
5552,5552.5997
5553,5553.5998
5554,5554.5999
5555,5555.6
5556,5556.6001
5557,5557.6002
5558,5558.6003
5559,5559.6004
5560,5560.6005
5561,5561.6005
5562,5562.6006
5563,5563.6007
5564,5564.6008
5565,5565.6009
5566,5566.601
5567,5567.6011
5568,5568.6012
5569,5569.6013
5570,5570.6014
5571,5571.6014
5572,5572.6015
5573,5573.6016
5574,5574.6017
5575,5575.6018
5576,5576.6019
5577,5577.602
5578,5578.6021
5579,5579.6022
5580,5580.6023
5581,5581.6023
5582,5582.6024
5583,5583.6025
5584,5584.6026
5585,5585.6027
5586,5586.6028
5587,5587.6029
5588,5588.603
5589,5589.6031
5590,5590.6032
5591,5591.6032
5592,5592.6033
5593,5593.6034
5594,5594.6035
5595,5595.6036
5596,5596.6037
5597,5597.6038
5598,5598.6039
5599,5599.604
5600,5600.6041
5601,5601.6041
5602,5602.6042
5603,5603.6043
5604,5604.6044
5605,5605.6045
5606,5606.6046
5607,5607.6047
5608,5608.6048
5609,5609.6049
5610,5610.605
5611,5611.605
5612,5612.6051
5613,5613.6052
5614,5614.6053
5615,5615.6054
5616,5616.6055
5617,5617.6056
5618,5618.6057
5619,5619.6058
5620,5620.6059
5621,5621.6059
5622,5622.606
5623,5623.6061
5624,5624.6062
5625,5625.6063
5626,5626.6064
5627,5627.6065
5628,5628.6066
5629,5629.6067
5630,5630.6068
5631,5631.6068
5632,5632.6069
5633,5633.607
5634,5634.6071
5635,5635.6072
5636,5636.6073
5637,5637.6074
5638,5638.6075
5639,5639.6076
5640,5640.6077
5641,5641.6077
5642,5642.6078
5643,5643.6079
5644,5644.608
5645,5645.6081
5646,5646.6082
5647,5647.6083
5648,5648.6084
5649,5649.6085
5650,5650.6086
5651,5651.6086
5652,5652.6087
5653,5653.6088
5654,5654.6089
5655,5655.609
5656,5656.6091
5657,5657.6092
5658,5658.6093
5659,5659.6094
5660,5660.6095
5661,5661.6095
5662,5662.6096
5663,5663.6097
5664,5664.6098
5665,5665.6099
5666,5666.61
5667,5667.6101
5668,5668.6102
5669,5669.6103
5670,5670.6104
5671,5671.6104
5672,5672.6105
5673,5673.6106
5674,5674.6107
5675,5675.6108
5676,5676.6109
5677,5677.611
5678,5678.6111
5679,5679.6112
5680,5680.6113
5681,5681.6113
5682,5682.6114
5683,5683.6115
5684,5684.6116
5685,5685.6117
5686,5686.6118
5687,5687.6119
5688,5688.612
5689,5689.6121
5690,5690.6122
5691,5691.6122
5692,5692.6123
5693,5693.6124
5694,5694.6125
5695,5695.6126
5696,5696.6127
5697,5697.6128
5698,5698.6129
5699,5699.613
5700,5700.6131
5701,5701.6131
5702,5702.6132
5703,5703.6133
5704,5704.6134
5705,5705.6135
5706,5706.6136
5707,5707.6137
5708,5708.6138
5709,5709.6139
5710,5710.614
5711,5711.614
5712,5712.6141
5713,5713.6142
5714,5714.6143
5715,5715.6144
5716,5716.6145
5717,5717.6146
5718,5718.6147
5719,5719.6148
5720,5720.6149
5721,5721.6149
5722,5722.615
5723,5723.6151
5724,5724.6152
5725,5725.6153
5726,5726.6154
5727,5727.6155
5728,5728.6156
5729,5729.6157
5730,5730.6158
5731,5731.6158
5732,5732.6159
5733,5733.616
5734,5734.6161
5735,5735.6162
5736,5736.6163
5737,5737.6164
5738,5738.6165
5739,5739.6166
5740,5740.6167
5741,5741.6167
5742,5742.6168
5743,5743.6169
5744,5744.617
5745,5745.6171
5746,5746.6172
5747,5747.6173
5748,5748.6174
5749,5749.6175
5750,5750.6176
5751,5751.6176
5752,5752.6177
5753,5753.6178
5754,5754.6179
5755,5755.618
5756,5756.6181
5757,5757.6182
5758,5758.6183
5759,5759.6184
5760,5760.6185
5761,5761.6185
5762,5762.6186
5763,5763.6187
5764,5764.6188
5765,5765.6189
5766,5766.619
5767,5767.6191
5768,5768.6192
5769,5769.6193
5770,5770.6194
5771,5771.6194
5772,5772.6195
5773,5773.6196
5774,5774.6197
5775,5775.6198
5776,5776.6199
5777,5777.62
5778,5778.6201
5779,5779.6202
5780,5780.6203
5781,5781.6203
5782,5782.6204
5783,5783.6205
5784,5784.6206
5785,5785.6207
5786,5786.6208
5787,5787.6209
5788,5788.621
5789,5789.6211
5790,5790.6212
5791,5791.6212
5792,5792.6213
5793,5793.6214
5794,5794.6215
5795,5795.6216
5796,5796.6217
5797,5797.6218
5798,5798.6219
5799,5799.622
5800,5800.6221
5801,5801.6221
5802,5802.6222
5803,5803.6223
5804,5804.6224
5805,5805.6225
5806,5806.6226
5807,5807.6227
5808,5808.6228
5809,5809.6229
5810,5810.623
5811,5811.623
5812,5812.6231
5813,5813.6232
5814,5814.6233
5815,5815.6234
5816,5816.6235
5817,5817.6236
5818,5818.6237
5819,5819.6238
5820,5820.6239
5821,5821.6239
5822,5822.624
5823,5823.6241
5824,5824.6242
5825,5825.6243
5826,5826.6244
5827,5827.6245
5828,5828.6246
5829,5829.6247
5830,5830.6248
5831,5831.6248
5832,5832.6249
5833,5833.625
5834,5834.6251
5835,5835.6252
5836,5836.6253
5837,5837.6254
5838,5838.6255
5839,5839.6256
5840,5840.6257
5841,5841.6257
5842,5842.6258
5843,5843.6259
5844,5844.626
5845,5845.6261
5846,5846.6262
5847,5847.6263
5848,5848.6264
5849,5849.6265
5850,5850.6266
5851,5851.6266
5852,5852.6267
5853,5853.6268
5854,5854.6269
5855,5855.627
5856,5856.6271
5857,5857.6272
5858,5858.6273
5859,5859.6274
5860,5860.6275
5861,5861.6275
5862,5862.6276
5863,5863.6277
5864,5864.6278
5865,5865.6279
5866,5866.628
5867,5867.6281
5868,5868.6282
5869,5869.6283
5870,5870.6284
5871,5871.6284
5872,5872.6285
5873,5873.6286
5874,5874.6287
5875,5875.6288
5876,5876.6289
5877,5877.629
5878,5878.6291
5879,5879.6292
5880,5880.6293
5881,5881.6293
5882,5882.6294
5883,5883.6295
5884,5884.6296
5885,5885.6297
5886,5886.6298
5887,5887.6299
5888,5888.63
5889,5889.6301
5890,5890.6302
5891,5891.6302
5892,5892.6303
5893,5893.6304
5894,5894.6305
5895,5895.6306
5896,5896.6307
5897,5897.6308
5898,5898.6309
5899,5899.631
5900,5900.6311
5901,5901.6311
5902,5902.6312
5903,5903.6313
5904,5904.6314
5905,5905.6315
5906,5906.6316
5907,5907.6317
5908,5908.6318
5909,5909.6319
5910,5910.632
5911,5911.632
5912,5912.6321
5913,5913.6322
5914,5914.6323
5915,5915.6324
5916,5916.6325
5917,5917.6326
5918,5918.6327
5919,5919.6328
5920,5920.6329
5921,5921.6329
5922,5922.633
5923,5923.6331
5924,5924.6332
5925,5925.6333
5926,5926.6334
5927,5927.6335
5928,5928.6336
5929,5929.6337
5930,5930.6338
5931,5931.6338
5932,5932.6339
5933,5933.634
5934,5934.6341
5935,5935.6342
5936,5936.6343
5937,5937.6344
5938,5938.6345
5939,5939.6346
5940,5940.6347
5941,5941.6347
5942,5942.6348
5943,5943.6349
5944,5944.635
5945,5945.6351
5946,5946.6352
5947,5947.6353
5948,5948.6354
5949,5949.6355
5950,5950.6356
5951,5951.6356
5952,5952.6357
5953,5953.6358
5954,5954.6359
5955,5955.636
5956,5956.6361
5957,5957.6362
5958,5958.6363
5959,5959.6364
5960,5960.6365
5961,5961.6365
5962,5962.6366
5963,5963.6367
5964,5964.6368
5965,5965.6369
5966,5966.637
5967,5967.6371
5968,5968.6372
5969,5969.6373
5970,5970.6374
5971,5971.6374
5972,5972.6375
5973,5973.6376
5974,5974.6377
5975,5975.6378
5976,5976.6379
5977,5977.638
5978,5978.6381
5979,5979.6382
5980,5980.6383
5981,5981.6383
5982,5982.6384
5983,5983.6385
5984,5984.6386
5985,5985.6387
5986,5986.6388
5987,5987.6389
5988,5988.639
5989,5989.6391
5990,5990.6392
5991,5991.6392
5992,5992.6393
5993,5993.6394
5994,5994.6395
5995,5995.6396
5996,5996.6397
5997,5997.6398
5998,5998.6399
5999,5999.64
6000,6000.6401
6001,6001.6401
6002,6002.6402
6003,6003.6403
6004,6004.6404
6005,6005.6405
6006,6006.6406
6007,6007.6407
6008,6008.6408
6009,6009.6409
6010,6010.641
6011,6011.641
6012,6012.6411
6013,6013.6412
6014,6014.6413
6015,6015.6414
6016,6016.6415
6017,6017.6416
6018,6018.6417
6019,6019.6418
6020,6020.6419
6021,6021.6419
6022,6022.642
6023,6023.6421
6024,6024.6422
6025,6025.6423
6026,6026.6424
6027,6027.6425
6028,6028.6426
6029,6029.6427
6030,6030.6428
6031,6031.6428
6032,6032.6429
6033,6033.643
6034,6034.6431
6035,6035.6432
6036,6036.6433
6037,6037.6434
6038,6038.6435
6039,6039.6436
6040,6040.6437
6041,6041.6437
6042,6042.6438
6043,6043.6439
6044,6044.644
6045,6045.6441
6046,6046.6442
6047,6047.6443
6048,6048.6444
6049,6049.6445
6050,6050.6446
6051,6051.6446
6052,6052.6447
6053,6053.6448
6054,6054.6449
6055,6055.645
6056,6056.6451
6057,6057.6452
6058,6058.6453
6059,6059.6454
6060,6060.6455
6061,6061.6455
6062,6062.6456
6063,6063.6457
6064,6064.6458
6065,6065.6459
6066,6066.646
6067,6067.6461
6068,6068.6462
6069,6069.6463
6070,6070.6464
6071,6071.6464
6072,6072.6465
6073,6073.6466
6074,6074.6467
6075,6075.6468
6076,6076.6469
6077,6077.647
6078,6078.6471
6079,6079.6472
6080,6080.6473
6081,6081.6473
6082,6082.6474
6083,6083.6475
6084,6084.6476
6085,6085.6477
6086,6086.6478
6087,6087.6479
6088,6088.648
6089,6089.6481
6090,6090.6482
6091,6091.6482
6092,6092.6483
6093,6093.6484
6094,6094.6485
6095,6095.6486
6096,6096.6487
6097,6097.6488
6098,6098.6489
6099,6099.649
6100,6100.6491
6101,6101.6491
6102,6102.6492
6103,6103.6493
6104,6104.6494
6105,6105.6495
6106,6106.6496
6107,6107.6497
6108,6108.6498
6109,6109.6499
6110,6110.65
6111,6111.65
6112,6112.6501
6113,6113.6502
6114,6114.6503
6115,6115.6504
6116,6116.6505
6117,6117.6506
6118,6118.6507
6119,6119.6508
6120,6120.6509
6121,6121.6509
6122,6122.651
6123,6123.6511
6124,6124.6512
6125,6125.6513
6126,6126.6514
6127,6127.6515
6128,6128.6516
6129,6129.6517
6130,6130.6518
6131,6131.6518
6132,6132.6519
6133,6133.652
6134,6134.6521
6135,6135.6522
6136,6136.6523
6137,6137.6524
6138,6138.6525
6139,6139.6526
6140,6140.6527
6141,6141.6527
6142,6142.6528
6143,6143.6529
6144,6144.653
6145,6145.6531
6146,6146.6532
6147,6147.6533
6148,6148.6534
6149,6149.6535
6150,6150.6536
6151,6151.6536
6152,6152.6537
6153,6153.6538
6154,6154.6539
6155,6155.654
6156,6156.6541
6157,6157.6542
6158,6158.6543
6159,6159.6544
6160,6160.6545
6161,6161.6545
6162,6162.6546
6163,6163.6547
6164,6164.6548
6165,6165.6549
6166,6166.655
6167,6167.6551
6168,6168.6552
6169,6169.6553
6170,6170.6554
6171,6171.6554
6172,6172.6555
6173,6173.6556
6174,6174.6557
6175,6175.6558
6176,6176.6559
6177,6177.656
6178,6178.6561
6179,6179.6562
6180,6180.6563
6181,6181.6563
6182,6182.6564
6183,6183.6565
6184,6184.6566
6185,6185.6567
6186,6186.6568
6187,6187.6569
6188,6188.657
6189,6189.6571
6190,6190.6572
6191,6191.6572
6192,6192.6573
6193,6193.6574
6194,6194.6575
6195,6195.6576
6196,6196.6577
6197,6197.6578
6198,6198.6579
6199,6199.658
6200,6200.6581
6201,6201.6581
6202,6202.6582
6203,6203.6583
6204,6204.6584
6205,6205.6585
6206,6206.6586
6207,6207.6587
6208,6208.6588
6209,6209.6589
6210,6210.659
6211,6211.659
6212,6212.6591
6213,6213.6592
6214,6214.6593
6215,6215.6594
6216,6216.6595
6217,6217.6596
6218,6218.6597
6219,6219.6598
6220,6220.6599
6221,6221.6599
6222,6222.66
6223,6223.6601
6224,6224.6602
6225,6225.6603
6226,6226.6604
6227,6227.6605
6228,6228.6606
6229,6229.6607
6230,6230.6608
6231,6231.6608
6232,6232.6609
6233,6233.661
6234,6234.6611
6235,6235.6612
6236,6236.6613
6237,6237.6614
6238,6238.6615
6239,6239.6616
6240,6240.6617
6241,6241.6617
6242,6242.6618
6243,6243.6619
6244,6244.662
6245,6245.6621
6246,6246.6622
6247,6247.6623
6248,6248.6624
6249,6249.6625
6250,6250.6626
6251,6251.6626
6252,6252.6627
6253,6253.6628
6254,6254.6629
6255,6255.663
6256,6256.6631
6257,6257.6632
6258,6258.6633
6259,6259.6634
6260,6260.6635
6261,6261.6635
6262,6262.6636
6263,6263.6637
6264,6264.6638
6265,6265.6639
6266,6266.664
6267,6267.6641
6268,6268.6642
6269,6269.6643
6270,6270.6644
6271,6271.6644
6272,6272.6645
6273,6273.6646
6274,6274.6647
6275,6275.6648
6276,6276.6649
6277,6277.665
6278,6278.6651
6279,6279.6652
6280,6280.6653
6281,6281.6653
6282,6282.6654
6283,6283.6655
6284,6284.6656
6285,6285.6657
6286,6286.6658
6287,6287.6659
6288,6288.666
6289,6289.6661
6290,6290.6662
6291,6291.6662
6292,6292.6663
6293,6293.6664
6294,6294.6665
6295,6295.6666
6296,6296.6667
6297,6297.6668
6298,6298.6669
6299,6299.667
6300,6300.6671
6301,6301.6671
6302,6302.6672
6303,6303.6673
6304,6304.6674
6305,6305.6675
6306,6306.6676
6307,6307.6677
6308,6308.6678
6309,6309.6679
6310,6310.668
6311,6311.668
6312,6312.6681
6313,6313.6682
6314,6314.6683
6315,6315.6684
6316,6316.6685
6317,6317.6686
6318,6318.6687
6319,6319.6688
6320,6320.6689
6321,6321.6689
6322,6322.669
6323,6323.6691
6324,6324.6692
6325,6325.6693
6326,6326.6694
6327,6327.6695
6328,6328.6696
6329,6329.6697
6330,6330.6698
6331,6331.6698
6332,6332.6699
6333,6333.67
6334,6334.6701
6335,6335.6702
6336,6336.6703
6337,6337.6704
6338,6338.6705
6339,6339.6706
6340,6340.6707
6341,6341.6707
6342,6342.6708
6343,6343.6709
6344,6344.671
6345,6345.6711
6346,6346.6712
6347,6347.6713
6348,6348.6714
6349,6349.6715
6350,6350.6716
6351,6351.6716
6352,6352.6717
6353,6353.6718
6354,6354.6719
6355,6355.672
6356,6356.6721
6357,6357.6722
6358,6358.6723
6359,6359.6724
6360,6360.6725
6361,6361.6725
6362,6362.6726
6363,6363.6727
6364,6364.6728
6365,6365.6729
6366,6366.673
6367,6367.6731
6368,6368.6732
6369,6369.6733
6370,6370.6734
6371,6371.6734
6372,6372.6735
6373,6373.6736
6374,6374.6737
6375,6375.6738
6376,6376.6739
6377,6377.674
6378,6378.6741
6379,6379.6742
6380,6380.6743
6381,6381.6743
6382,6382.6744
6383,6383.6745
6384,6384.6746
6385,6385.6747
6386,6386.6748
6387,6387.6749
6388,6388.675
6389,6389.6751
6390,6390.6752
6391,6391.6752
6392,6392.6753
6393,6393.6754
6394,6394.6755
6395,6395.6756
6396,6396.6757
6397,6397.6758
6398,6398.6759
6399,6399.676
6400,6400.6761
6401,6401.6761
6402,6402.6762
6403,6403.6763
6404,6404.6764
6405,6405.6765
6406,6406.6766
6407,6407.6767
6408,6408.6768
6409,6409.6769
6410,6410.677
6411,6411.677
6412,6412.6771
6413,6413.6772
6414,6414.6773
6415,6415.6774
6416,6416.6775
6417,6417.6776
6418,6418.6777
6419,6419.6778
6420,6420.6779
6421,6421.6779
6422,6422.678
6423,6423.6781
6424,6424.6782
6425,6425.6783
6426,6426.6784
6427,6427.6785
6428,6428.6786
6429,6429.6787
6430,6430.6788
6431,6431.6788
6432,6432.6789
6433,6433.679
6434,6434.6791
6435,6435.6792
6436,6436.6793
6437,6437.6794
6438,6438.6795
6439,6439.6796
6440,6440.6797
6441,6441.6797
6442,6442.6798
6443,6443.6799
6444,6444.68
6445,6445.6801
6446,6446.6802
6447,6447.6803
6448,6448.6804
6449,6449.6805
6450,6450.6806
6451,6451.6806
6452,6452.6807
6453,6453.6808
6454,6454.6809
6455,6455.681
6456,6456.6811
6457,6457.6812
6458,6458.6813
6459,6459.6814
6460,6460.6815
6461,6461.6815
6462,6462.6816
6463,6463.6817
6464,6464.6818
6465,6465.6819
6466,6466.682
6467,6467.6821
6468,6468.6822
6469,6469.6823
6470,6470.6824
6471,6471.6824
6472,6472.6825
6473,6473.6826
6474,6474.6827
6475,6475.6828
6476,6476.6829
6477,6477.683
6478,6478.6831
6479,6479.6832
6480,6480.6833
6481,6481.6833
6482,6482.6834
6483,6483.6835
6484,6484.6836
6485,6485.6837
6486,6486.6838
6487,6487.6839
6488,6488.684
6489,6489.6841
6490,6490.6842
6491,6491.6842
6492,6492.6843
6493,6493.6844
6494,6494.6845
